369121374,17,4
369121380,15,4
369121381,16,4
369121382,17,4
369121384,15,4
369121385,16,4
369121386,17,4
369121388,15,4
369121389,16,4
369121390,17,4
369121396,15,4
369121397,16,4
369121398,17,4
369121400,15,4
369121401,16,4
369121402,17,4
369121404,15,4
369121405,16,4
369121406,17,4
369121412,15,4
369121413,16,4
369121414,17,4
369121416,15,4
369121417,16,4
369121418,17,4
369121420,15,4
369121421,16,4
369121422,17,4
369121428,15,4
369121429,16,4
369121430,17,4
369121432,15,4
369121433,16,4
369121434,17,4
369121436,15,4
369121437,16,4
369121438,17,4
369121444,15,4
369121445,16,4
369121446,17,4
369121448,15,4
369121449,16,4
369121450,17,4
369121452,15,4
369121453,16,4
369121454,17,4
369121460,15,4
369121461,16,4
369121462,17,4
369121464,15,4
369121465,16,4
369121466,17,4
369121468,15,4
369121469,16,4
369121470,17,4
369121476,15,4
369121477,16,4
369121478,17,4
369121480,15,4
369121481,16,4
369121482,17,4
369121484,15,4
369121485,16,4
369121486,17,4
369121492,15,4
369121493,16,4
369121494,17,4
369121496,15,4
369121497,16,4
369121498,17,4
369121500,15,4
369121501,16,4
369121502,17,4
369121508,15,4
369121509,16,4
369121510,17,4
369121512,15,4
369121513,16,4
369121514,17,4
369121516,15,4
369121517,16,4
369121518,17,4
369121524,15,4
369121525,16,4
369121526,17,4
369121528,15,4
369121529,16,4
369121530,17,4
369121532,15,4
369121533,16,4
369121534,17,4
369121540,15,4
369121541,16,4
369121542,17,4
369121544,15,4
369121545,16,4
369121546,17,4
369121548,15,4
369121549,16,4
369121550,17,4
369121556,15,4
369121557,16,4
369121558,17,4
369121560,15,4
369121561,16,4
369121562,17,4
369121564,15,4
369121565,16,4
369121566,17,4
369121572,15,4
369121573,16,4
369121574,17,4
369121576,15,4
369121577,16,4
369121578,17,4
369121580,15,4
369121581,16,4
369121582,17,4
369121588,15,4
369121589,16,4
369121590,17,4
369121592,15,4
369121593,16,4
369121594,17,4
369121596,15,4
369121597,16,4
369121598,17,4
369121604,15,4
369121605,16,4
369121606,17,4
369121608,15,4
369121609,16,4
369121610,17,4
369121612,15,4
369121613,16,4
369121614,17,4
369121620,15,4
369121621,16,4
369121622,17,4
369121624,15,4
369121625,16,4
369121626,17,4
369121628,15,4
369121629,16,4
369121630,17,4
369121636,15,4
369121637,16,4
369121638,17,4
369121640,15,4
369121641,16,4
369121642,17,4
369121644,15,4
369121645,16,4
369121646,17,4
369121652,15,4
369121653,16,4
369121654,17,4
369121656,15,4
369121657,16,4
369121658,17,4
369121660,15,4
369121661,16,4
369121662,17,4
369121668,15,4
369121669,16,4
369121670,17,4
369121672,15,4
369121673,16,4
369121674,17,4
369121676,15,4
369121677,16,4
369121678,17,4
369121684,15,4
369121685,16,4
369121686,17,4
369121688,15,4
369121689,16,4
369121690,17,4
369121692,15,4
369121693,16,4
369121694,17,4
369121700,15,4
369121701,16,4
369121702,17,4
369121704,15,4
369121705,16,4
369121706,17,4
369121708,15,4
369121709,16,4
369121710,17,4
369121716,15,4
369121717,16,4
369121718,17,4
369121720,15,4
369121721,16,4
369121722,17,4
369121724,15,4
369121725,16,4
369121726,17,4
369121732,15,4
369121733,16,4
369121734,17,4
369121736,15,4
369121737,16,4
369121738,17,4
369121740,15,4
369121741,16,4
369121742,17,4
369121748,15,4
369121749,16,4
369121750,17,4
369121752,15,4
369121753,16,4
369121754,17,4
369121756,15,4
369121757,16,4
369121758,17,4
369121764,15,4
369121765,16,4
369121766,17,4
369121768,15,4
369121769,16,4
369121770,17,4
369121772,15,4
369121773,16,4
369121774,17,4
369124372,18,4
369124373,13,4
369124374,14,4
369124376,18,4
369124377,13,4
369124378,14,4
369124380,18,4
369124381,13,4
369124382,14,4
369124388,18,4
369124389,13,4
369124390,14,4
369124392,18,4
369124393,13,4
369124394,14,4
369124396,18,4
369124397,13,4
369124398,14,4
369124404,18,4
369124405,13,4
369124406,14,4
369124408,18,4
369124409,13,4
369124410,14,4
369124412,18,4
369124413,13,4
369124414,14,4
369124420,18,4
369124421,13,4
369124422,14,4
369124424,18,4
369124425,13,4
369124426,14,4
369124428,18,4
369124429,13,4
369124430,14,4
369124436,18,4
369124437,13,4
369124438,14,4
369124440,18,4
369124441,13,4
369124442,14,4
369124444,18,4
369124445,13,4
369124446,14,4
369124452,18,4
369124453,13,4
369124454,14,4
369124456,18,4
369124457,13,4
369124458,14,4
369124460,18,4
369124461,13,4
369124462,14,4
369124468,18,4
369124469,13,4
369124470,14,4
369124472,18,4
369124473,13,4
369124474,14,4
369124476,18,4
369124477,13,4
369124478,14,4
369124484,18,4
369124485,13,4
369124486,14,4
369124488,18,4
369124489,13,4
369124490,14,4
369124492,18,4
369124493,13,4
369124494,14,4
369124500,19,4
369124501,13,4
369124502,20,4
369124504,21,4
369124505,13,4
369124506,22,4
369124508,18,4
369124509,13,4
369124510,14,4
369124516,18,4
369124517,13,4
369124518,14,4
369124520,18,4
369124521,13,4
369124522,14,4
369124524,18,4
369124525,13,4
369124526,14,4
369124532,18,4
369124533,13,4
369124534,14,4
369124536,18,4
369124537,13,4
369124538,14,4
369124540,18,4
369124541,13,4
369124542,14,4
369124548,18,4
369124549,13,4
369124550,14,4
369124552,18,4
369124553,13,4
369124554,14,4
369124556,18,4
369124557,13,4
369124558,14,4
369124564,18,4
369124565,13,4
369124566,14,4
369124568,18,4
369124569,13,4
369124570,14,4
369124572,18,4
369124573,13,4
369124574,14,4
369124580,18,4
369124581,13,4
369124582,14,4
369124584,18,4
369124585,13,4
369124586,14,4
369124588,18,4
369124589,13,4
369124590,14,4
369124596,18,4
369124597,13,4
369124598,14,4
369124600,18,4
369124601,13,4
369124602,14,4
369124604,18,4
369124605,13,4
369124606,14,4
369124612,18,4
369124613,13,4
369124614,14,4
369124616,18,4
369124617,13,4
369124618,14,4
369124620,18,4
369124621,13,4
369124622,14,4
369124628,18,4
369124629,13,4
369124630,14,4
369124632,18,4
369124633,13,4
369124634,14,4
369124636,18,4
369124637,13,4
369124638,14,4
369124644,18,4
369124645,13,4
369124646,14,4
369124648,18,4
369124649,13,4
369124650,14,4
369124652,18,4
369124653,13,4
369124654,14,4
369124660,18,4
369124661,13,4
369124662,14,4
369124664,18,4
369124665,13,4
369124666,14,4
369124668,18,4
369124669,13,4
369124670,14,4
369124676,18,4
369124677,13,4
369124678,14,4
369124680,18,4
369124681,13,4
369124682,14,4
369124684,18,4
369124685,13,4
369124686,14,4
369124692,18,4
369124693,13,4
369124694,14,4
369124696,18,4
369124697,13,4
369124698,14,4
369124700,18,4
369124701,13,4
369124702,14,4
369124708,18,4
369124709,13,4
369124710,14,4
369124712,18,4
369124713,13,4
369124714,14,4
369124716,18,4
369124717,13,4
369124718,14,4
369124724,18,4
369124725,13,4
369124726,14,4
369124728,18,4
369124729,13,4
369124730,14,4
369124732,18,4
369124733,13,4
369124734,14,4
369124740,18,4
369124741,13,4
369124742,14,4
369124744,18,4
369124745,13,4
369124746,14,4
369124748,18,4
369124749,13,4
369124750,14,4
369124756,18,4
369124757,13,4
369124758,14,4
369124760,18,4
369124761,13,4
369124762,14,4
369124764,18,4
369124765,13,4
369124766,14,4
369124772,18,4
369124773,13,4
369124774,14,4
369124776,18,4
369124777,13,4
369124778,14,4
369124780,18,4
369124781,13,4
369124782,14,4
369125396,23,4
369125397,16,4
369125398,17,4
369125400,23,4
369125401,16,4
369125402,17,4
369125404,23,4
369125405,16,4
369125406,17,4
369125412,23,4
369125413,16,4
369125414,17,4
369125416,23,4
369125417,16,4
369125418,17,4
369125420,23,4
369125421,16,4
369125422,17,4
369125428,23,4
369125429,16,4
369125430,17,4
369125432,23,4
369125433,16,4
369125434,17,4
369125436,23,4
369125437,16,4
369125438,17,4
369125444,23,4
369125445,16,4
369125446,17,4
369125448,23,4
369125449,16,4
369125450,17,4
369125452,23,4
369125453,16,4
369125454,17,4
369125460,23,4
369125461,16,4
369125462,17,4
369125464,23,4
369125465,16,4
369125466,17,4
369125468,23,4
369125469,16,4
369125470,17,4
369125476,23,4
369125477,16,4
369125478,17,4
369125480,23,4
369125481,16,4
369125482,17,4
369125484,23,4
369125485,16,4
369125486,17,4
369125492,23,4
369125493,16,4
369125494,17,4
369125496,23,4
369125497,16,4
369125498,17,4
369125500,23,4
369125501,16,4
369125502,17,4
369125508,23,4
369125509,16,4
369125510,17,4
369125512,23,4
369125513,16,4
369125514,17,4
369125516,23,4
369125517,16,4
369125518,17,4
369125524,23,4
369125525,16,4
369125526,17,4
369125528,23,4
369125529,16,4
369125530,17,4
369125532,23,4
369125533,16,4
369125534,17,4
369125540,23,4
369125541,16,4
369125542,17,4
369125544,23,4
369125545,16,4
369125546,17,4
369125548,23,4
369125549,16,4
369125550,17,4
369125556,23,4
369125557,16,4
369125558,17,4
369125560,23,4
369125561,16,4
369125562,17,4
369125564,23,4
369125565,16,4
369125566,17,4
369125572,23,4
369125573,16,4
369125574,17,4
369125576,23,4
369125577,16,4
369125578,17,4
369125580,23,4
369125581,16,4
369125582,17,4
369125588,23,4
369125589,16,4
369125590,17,4
369125592,23,4
369125593,16,4
369125594,17,4
369125596,15,4
369125597,16,4
369125598,24,4
369125604,23,4
369125605,16,4
369125606,17,4
369125608,23,4
369125609,16,4
369125610,17,4
369125612,23,4
369125613,16,4
369125614,17,4
369125620,23,4
369125621,16,4
369125622,17,4
369125624,23,4
369125625,16,4
369125626,17,4
369125628,23,4
369125629,16,4
369125630,17,4
369125636,23,4
369125637,16,4
369125638,17,4
369125640,23,4
369125641,16,4
369125642,17,4
369125644,23,4
369125645,16,4
369125646,17,4
369125652,23,4
369125653,16,4
369125654,17,4
369125656,23,4
369125657,16,4
369125658,17,4
369125660,23,4
369125661,16,4
369125662,17,4
369125668,23,4
369125669,16,4
369125670,17,4
369125672,23,4
369125673,16,4
369125674,17,4
369125676,23,4
369125677,16,4
369125678,17,4
369125684,23,4
369125685,16,4
369125686,17,4
369125688,23,4
369125689,16,4
369125690,17,4
369125692,23,4
369125693,16,4
369125694,17,4
369125700,23,4
369125701,16,4
369125702,17,4
369125704,23,4
369125705,16,4
369125706,17,4
369125708,23,4
369125709,16,4
369125710,17,4
369125716,23,4
369125717,16,4
369125718,17,4
369125720,23,4
369125721,16,4
369125722,17,4
369125724,23,4
369125725,16,4
369125726,17,4
369125732,23,4
369125733,16,4
369125734,17,4
369125736,23,4
369125737,16,4
369125738,17,4
369125740,23,4
369125741,16,4
369125742,17,4
369125748,23,4
369125749,16,4
369125750,17,4
369125752,23,4
369125753,16,4
369125754,17,4
369125756,23,4
369125757,16,4
369125758,17,4
369125764,23,4
369125765,16,4
369125766,17,4
369125768,23,4
369125769,16,4
369125770,17,4
369125772,23,4
369125773,16,4
369125774,17,4
369125780,23,4
369125781,16,4
369125782,17,4
369125784,23,4
369125785,16,4
369125786,17,4
369125788,15,4
369125789,16,4
369125790,17,4
369125796,23,4
369125797,16,4
369125798,17,4
369125800,23,4
369125801,16,4
369125802,17,4
369125804,23,4
369125805,16,4
369125806,17,4
369125812,23,4
369125813,16,4
369125814,17,4
369125816,23,4
369125817,16,4
369125818,17,4
369125820,23,4
369125821,16,4
369125822,17,4
369125828,23,4
